Price,Seller,Postcode,LandSize,YearBuilt
1030000,Barlow,3018,797,0
880000,Barlow,3018,577,0
605100,hockingstua,3018,265,0
980000,Barlow,3018,724,0
712000,hockingstuar,3018,363,0
730000,Barlow,3018,70,0
620000,hockingstua,3018,168,0
743000,Gunn&Co,3018,211,0
440000,hockingstuar,3018,0,0
705000,hockingstua,3018,197,0
605000,Jas,3018,230,0
1070000,Barlow,3018,695,0
683500,Greg,3018,530,0
406000,hockingstuar,3018,65,0
780000,Sweeney,3018,655,0
1120000,Barlow,3018,506,1930
857000,hockingstua,3018,675,1950
678000,hockingstua,3018,606,1950
845000,hockingstua,3018,745,1950
1335000,hockingstuar£,3018,777,1953
660000,Greg,3018,602,1955
630000,Barlow,3018,311,1955
635000,Sweeney,3018,625,1960
1780000,Greg,3018,1057,1962
840000,Greg,3018,534,1965
391000,Greg,3018,0,1965
1360000,Sweeney,3018,663,1970
931000,Sweeney,3018,532,1970
540000,hockingstuarº,3018,132,1980
1480000,Greg,3018,725,1980
425000,hockingstuarƒ,3018,115,1980
670000,Sweeney,3018,284,1988
580000,Barlow,3018,225,1988
447000,Burnham,3018,137,1990
510000,Village,3018,127,1990
535600,Compton,3018,154,1996
800000,hockingstua,3018,280,1997
2000000,RT,3018,697,2005
1415000,Greg,3018,705,2005
1525000,Greg,3018,729,2005
765000,Williams,3018,200,2007
577000,Williams,3018,205,2007
597500,hockingstua,3018,178,2009
580000,Biggin,3018,175,2013
720000,hockingstua,3018,292,2013
730000,Barlow,3018,70,2014
730000,Barlow,3018,69,2014
520000,Greg,3018,352,2015
810000,GL,3019,649,0
730000,Village,3019,586,0
771000,S&L,3019,556,0
925000,S&L,3019,597,0
697500,Sweeney,3019,531,0
680000,Barry,3019,565,0
505000,Nelson,3019,4931,0
510000,Sweeney,3019,587,0
585000,Barry,3019,631,0
670000,Douglas,3019,551,0
660000,Sweeney,3019,580,0
870000,Barry,3019,700,0
570000,Sweeney,3019,567,1950
760000,Douglas,3019,604,1950
610000,Barry,3019,555,1950
826000,Sweeney,3019,667,1950
868000,Bells,3019,749,1950
645000,Barry,3019,566,1950
575000,Trimson,3019,559,1955
765000,GL,3019,658,1960
660000,Barry,3019,599,1960
696000,YPA,3019,557,1960
570500,Trimson,3019,471,1960
565000,Nelson,3019,566,1970
730000,Barry,3019,544,1970
475000,Barry,3019,115,1980
610000,Biggin,3019,283,1990
645000,Biggin,3019,283,1990
550000,Barry,3019,288,2000
1000000,Nelson,3019,475,2002
850000,Sweeney,3019,606,2002
441700,Barry,3019,145,2003
495000,Burnham,3019,158,2005
495000,Bells,3019,327,2006
856500,Sweeney,3019,599,2008
882000,Village,3019,393,2008
652000,Barry,3019,216,2010
502000,Sweeney,3019,220,2011
579000,Sweeney,3019,198,2013
520000,Sweeney,3020,535,0
690500,Sweeney,3020,637,0
775000,Jas,3020,540,0
765000,Douglas,3020,690,0
780000,FN,3020,690,0
525000,McGrath,3020,177,0
621000,hockingstua,3020,547,0
700000,Douglas,3020,697,0
710000,S&L,3020,990,0
700000,Douglas,3020,701,0
511000,Barry,3020,519,0
718000,Douglas,3020,551,0
600000,Douglas,3020,465,0
830000,Douglas,3020,608,0
692000,FN,3020,485,0
660000,Douglas,3020,660,0
970000,Douglas,3020,615,0
651500,Barry,3020,555,0
760000,Douglas,3020,650,0
950000,Douglas,3020,725,0
190000,Burnham,3020,0,0
460000,Barry,3020,463,0
145000,Biggin,3020,36,0
760000,Village,3020,534,0
541000,Barry,3020,497,0
625000,FN,3020,695,0
660000,Douglas,3020,697,0
463000,Barry,3020,199,0
685000,Barry,3020,697,0
720000,Sweeney,3020,706,0
545000,Barry,3020,512,0
715000,Douglas,3020,654,0
530000,Barry,3020,623,0
486000,Barry,3020,539,0
795000,Sweeney,3020,739,0
587000,Barry,3020,694,0
590000,Sweeney,3020,697,0
472500,Biggin,3020,586,0
660000,Douglas,3020,700,0
625000,Bells,3020,650,0
593000,Sweeney,3020,534,0
575000,Douglas,3020,686,0
544500,Melbourne,3020,696,0
825000,Barry,3020,792,0
665000,Bells,3020,699,0
601000,Barry,3020,520,0
515000,Barry,3020,620,0
645400,Barry,3020,765,0
488000,Barry,3020,538,0
496000,Barry,3020,780,0
871000,Douglas,3020,694,0
650000,GL,3020,556,0
520000,Barry,3020,535,0
705000,Douglas,3020,570,0
710000,GL,3020,610,0
650000,Douglas,3020,476,0
680000,Barry,3020,553,0
580000,Barry,3020,0,0
621000,Douglas,3020,619,0
432500,GL,3020,581,0
635800,Douglas,3020,602,0
715000,Douglas,3020,588,0
725000,GL,3020,668,0
650000,Calder,3020,611,0
605000,Barry,3020,617,0
640000,Barry,3020,609,0
790000,Purplebrickr,3020,568,0
808000,Sweeney,3020,692,0
690000,hockingstua,3020,629,0
685000,Barry,3020,592,0
630000,Douglas,3020,625,0
315000,Douglas,3020,14,0
670000,Douglas,3020,532,0
600000,Douglas,3020,634,0
607000,Douglas,3020,575,0
620500,Sweeney,3020,609,0
490000,Douglas,3020,541,0
555000,Douglas,3020,565,0
701000,Douglas,3020,630,0
716000,Barry,3020,683,0
591500,Barry,3020,427,0
1001000,Jas,3020,581,0
700000,Douglas,3020,650,0
711000,Douglas,3020,494,0
590000,GL,3020,286,0
720000,Douglas,3020,465,0
702000,FN,3020,611,0
762500,GL,3020,510,0
890000,Bells,3020,668,0
794000,GL,3020,426,0
550000,Jas,3020,0,0
555000,Barry,3020,254,0
590000,Barry,3020,490,0
607500,Douglas,3020,487,0
888000,Barry,3020,562,0
750000,Douglas,3020,483,0
551000,GL,3020,613,0
655000,Bells,3020,497,0
688000,Douglas,3020,611,0
701000,Barry,3020,550,0
691000,Stockdale,3020,521,0
590000,Douglas,3020,438,0
591000,Bells,3020,210,0
595999,Sweeney,3020,750,0
735000,Bells,3020,490,0
595000,Douglas,3020,36,0
735000,hockingstua,3020,435,0
950000,Jas,3020,704,0
825000,Bells,3020,580,0
675000,Bells,3020,500,0
580000,GL,3020,469,0
910000,Trimson,3020,725,0
470000,Barry,3020,234,0
460000,Douglas,3020,306,0
620000,Douglas,3020,376,0
725000,Melbourne,3020,534,0
895000,Barry,3020,690,0
700000,Douglas,3020,807,0
490000,Sweeney,3020,322,0
710000,S&L,3020,619,0
1001000,Jas,3020,879,0
735000,Sweeney,3020,539,0
710000,Barry,3020,457,0
260000,Douglas,3020,79,0
570000,Barry,3020,423,1920
840000,Barry,3020,697,1920
880000,Bells,3020,463,1925
611000,Bells,3020,204,1925
715000,YPA,3020,558,1925
600000,Sweeney,3020,697,1928
840000,FN,3020,462,1930
816000,Bells,3020,837,1930
695000,Sweeney,3020,616,1930
890000,Sweeney,3020,668,1930
665000,Stockdale,3020,707,1940
435000,Douglas,3020,155,1940
1350500,Bells,3020,726,1940
800000,Barry,3020,655,1940
780000,Sweeney,3020,486,1943
503000,Douglas,3020,251,1945
895000,Jas,3020,430,1945
820000,Bells,3020,604,1950
571000,GL,3020,757,1950
710000,Village,3020,483,1950
990000,FN,3020,654,1950
726000,YPA,3020,567,1950
940000,Douglas,3020,572,1950
600000,Barry,3020,534,1950
670000,Barry,3020,697,1950
547500,Douglas,3020,603,1950
621000,Barry,3020,700,1950
687000,Sweeney,3020,695,1950
1190000,YPA,3020,968,1950
650000,GL,3020,598,1950
626800,Douglas,3020,581,1950
670000,Douglas,3020,603,1950
600000,Sweeney,3020,0,1950
490000,Barry,3020,301,1950
702000,Douglas,3020,542,1950
625000,Barry,3020,203,1950
800000,Bells,3020,689,1951
787000,hockingstua,3020,716,1955
485000,hockingstua,3020,482,1955
736000,Barry,3020,615,1955
625000,Douglas,3020,459,1955
657500,Barry,3020,513,1955
605000,Barry,3020,462,1956
765000,Barry,3020,672,1958
816000,Douglas,3020,511,1958
490000,Douglas,3020,546,1960
841000,Douglas,3020,557,1960
730000,hockingstua,3020,628,1960
586000,Barry,3020,701,1960
520000,Barry,3020,691,1960
682000,Barry,3020,694,1960
480000,Barry,3020,696,1960
620000,Bells,3020,699,1960
625000,Bells,3020,611,1960
600000,Stockdale,3020,751,1960
605000,Barry,3020,661,1960
435000,Douglas,3020,343,1960
635000,Douglas,3020,631,1960
571000,Barry,3020,589,1960
700000,Bells,3020,505,1960
745000,Biggin,3020,518,1960
950000,GL,3020,700,1960
805000,Douglas,3020,631,1965
593000,Sweeney,3020,605,1965
607000,YPA,3020,563,1965
610000,Barry,3020,705,1965
680000,Douglas,3020,726,1966
685000,Bells,3020,572,1967
690000,Burnham,3020,540,1967
810000,GL,3020,459,1970
200000,FN,3020,1175,1970
420000,Bells,3020,192,1970
530000,Barry,3020,573,1970
791000,Bells,3020,743,1970
560000,Douglas,3020,420,1970
319000,Barry,3020,0,1970
300000,FN,3020,74,1970
730000,Bells,3020,697,1970
500000,Barry,3020,627,1970
645000,Barry,3020,616,1970
305000,Jellis,3020,367,1970
622500,Douglas,3020,534,1970
650000,Prof,3020,612,1970
500000,Barry,3020,541,1970
510000,Barry,3020,672,1970
668000,Barry,3020,697,1970
581000,Jas,3020,656,1970
560000,Barry,3020,582,1970
591000,First,3020,673,1970
560000,Barry,3020,615,1970
570000,Douglas,3020,535,1970
850000,Douglas,3020,505,1970
425500,Barry,3020,153,1970
470000,Homes,3020,591,1971
716000,Barry,3020,534,1975
185000,hockingstua,3020,2347,1975
705000,Douglas,3020,759,1975
657000,hockingstua,3020,651,1975
555000,Barry,3020,836,1975
615000,Melbourne,3020,667,1975
700000,Barry,3020,538,1975
735000,Douglas,3020,635,1975
451000,Douglas,3020,655,1978
480000,Douglas,3020,546,1978
775000,Douglas,3020,665,1980
835000,Bells,3020,465,1980
500000,Douglas,3020,224,1985
350000,Bells,3020,235,1990
571500,Barry,3020,528,1990
910000,Douglas,3020,653,1992
750500,Jas,3020,805,1995
621000,Barry,3020,596,1997
600000,Bells,3020,579,1999
1000000,Douglas,3020,786,1999
600000,Douglas,3020,181,2000
425000,Barry,3020,225,2000
679500,Sweeney,3020,351,2002
1030000,Sweeney,3020,803,2002
450000,Douglas,3020,344,2004
930000,Jas,3020,504,2005
453000,hockingstua,3020,305,2006
515000,Brad,3020,332,2006
660000,Bells,3020,283,2007
521000,Bells,3020,134,2008
410000,Barry,3020,204,2008
280000,Jas,3020,0,2009
460000,Douglas,3020,119,2009
545000,Barry,3020,240,2011
620000,Douglas,3020,221,2011
510000,Barry,3020,333,2012
580000,Douglas,3020,250,2013
526500,Ray,3021,529,0
630000,Ray,3021,524,0
520000,Bells,3021,570,0
570000,Barry,3021,557,0
450000,Brad,3021,548,0
320000,Brad,3021,119,0
461000,Brad,3021,534,0
1095000,Sweeney,3021,654,0
570000,YPA,3021,558,0
365000,Brad,3021,543,0
500000,hockingstua,3021,579,0
740000,Barry,3021,558,0
610000,S&L,3021,582,1960
565000,Bells,3021,614,1975
530000,YPA,3021,532,1975
515000,Sweeney,3021,597,1975
646000,Ray,3021,658,1980
560000,Brad,3021,612,1980
545000,Brad,3021,570,1980
582000,Brad,3021,530,1980
500000,Brad,3021,574,1985
610000,YPA,3021,563,1989
500000,Sweeney,3021,388,1992
460000,Ray,3021,160,2000
751000,McDonald,3021,649,2000
716000,Bells,3023,693,0
650000,YPA,3023,709,0
545000,Metro,3023,301,0
645000,FN,3023,586,1990
600000,Barry,3023,406,2005
535000,Barry,3023,472,2005
1150000,RW,3023,688,2006
630000,YPA,3023,397,2007
821000,Sweeney,3023,638,2009
480000,hockingstua,3024,743,1990
875000,Sweeney,3025,563,0
585000,Biggin,3025,402,0
750000,RT,3025,534,0
625000,Hunter,3025,536,0
700000,Hunter,3025,557,0
847500,RT,3025,252,0
760000,Hunter,3025,668,0
970000,Greg,3025,708,0
610000,RT,3025,691,0
590000,Village,3025,561,0
923000,Greg,3025,740,0
770000,hockingstua,3025,602,0
680000,Sweeney,3025,551,0
965000,Gunn&Co,3025,851,0
650000,Williams,3025,558,0
700000,Jas,3025,554,0
623000,Sweeney,3025,540,0
1405000,Sweeney,3025,655,0
750000,Jas,3025,554,0
870000,hockingstua,3025,559,1950
931000,hockingstua,3025,590,1950
900000,Greg,3025,672,1960
1200000,RT,3025,633,1960
815000,hockingstua,3025,555,1960
728500,Jas,3025,531,1960
708000,Greg,3025,585,1960
710000,Village,3025,540,1960
640000,Williams,3025,252,1965
875000,Jas,3025,559,1965
1085000,FN,3025,592,1965
683000,FN,3025,534,1967
910000,hockingstua,3025,535,1970
916000,Hunter,3025,606,1970
292000,Jas,3025,153,1970
588000,Williams,3025,328,1970
781000,Jas,3025,533,1970
988000,Sweeney,3025,715,2008
693000,Raine&Horne,3025,315,2008
421000,hockingstua,3025,77,2009
620000,Hunter,3025,276,2010
675000,hockingstua,3025,171,2012
720000,Greg,3025,0,2012
510000,Ray,3027,443,0
820000,hockingstua,3028,530,0
515000,LJ,3028,531,1985
535000,hockingstua,3029,603,0
555000,hockingstua,3029,615,0
1305000,Ray,3029,4606,0
515000,hockingstua,3029,565,0
530000,hockingstua,3029,530,0
385000,Reliance,3029,206,0
451500,Reliance,3029,346,0
555500,hockingstua,3029,557,1971
526000,Purplebrick,3029,407,2010
442000,LJ,3030,575,0
550000,LJ,3030,464,0
750000,YPA,3030,1014,0
302500,Burnham,3030,471,0
490000,Ray,3030,1022,0
531000,Triwest,3030,805,0
427000,Greg,3030,637,0
645000,YPA,3030,702,0
472000,Triwest,3030,700,1950
830000,YPA,3030,1025,1970
510000,Ray,3030,658,1984
390000,Hayeswinckl,3030,530,1987
467000,hockingstua,3030,268,2008
660000,Reliance,3030,571,2011
840500,Rendina,3031,107,0
395000,Edward,3031,2592,0
1250000,Nelson,3031,340,0
1070000,Biggin,3031,282,0
855000,Nelson,3031,68,0
1290000,hockingstua,3031,202,0
500000,Nelson,3031,142,0
850000,Nelson,3031,133,0
1817000,Hodges,3031,309,0
380000,Edward,3031,2592,0
1000000,Nelson,3031,159,0
1817000,Hodges,3031,309,0
903000,Rendina,3031,184,0
1190000,Rendina,3031,180,0
811000,Biggin,3031,113,0
1110000,Nelson,3031,155,0
355000,Edward,3031,2581,0
1205000,Nelson,3031,251,0
1100000,Nelson,3031,186,0
458000,Rendina,3031,0,0
786000,Biggin,3031,149,0
829000,Nelson,3031,84,0
806000,Alexkarbon,3031,173,0
506000,Sweeney,3031,0,0
1211000,Nelson,3031,183,0
1335000,Rendina,3031,459,0
1001000,Rendina,3031,301,0
370000,Nelson,3031,0,0
1365000,Edward,3031,242,0
526000,Nelson,3031,0,0
813500,Nelson,3031,165,0
975000,Nelson,3031,0,0
1135000,Rendina,3031,0,0
770000,Rendina,3031,0,0
1005000,Brad,3031,274,0
551000,Woodards,3031,4440,0
360000,Dingle,3031,4267,0
1675000,Rendina,3031,279,0
961000,Jellis,3031,235,0
1291000,Edward,3031,416,0
650000,Nelson,3031,79,0
845000,Nelson,3031,132,0
630000,Nelson,3031,0,0
775000,Jellis,3031,150,0
785000,Nelson,3031,258,0
957000,Nelson,3031,165,0
250000,Nelson,3031,0,0
476000,Alexkarbon,3031,0,0
1205000,Rendina,3031,0,0
1700000,Nelson,3031,616,0
1315000,Nelson,3031,313,0
885000,Nelson,3031,162,0
860000,Nelson,3031,202,0
360000,Nelson,3031,0,0
950000,Nelson,3031,193,0
870000,Brad,3031,167,0
380000,Biggin,3031,2077,0
865500,Nelson,3031,168,0
395000,Nelson,3031,818,1880
1110000,Nelson,3031,272,1885
812000,Rendina,3031,132,1887
2268000,Nelson,3031,616,1888
1150000,Hodges,3031,147,1890
917000,Jellis,3031,143,1890
1060000,Nelson,3031,209,1890
603000,Nelson,3031,0,1890
1155000,Edward,3031,197,1890
1900000,Nelson,3031,566,1890
1710000,Nelson,3031,566,1890
730000,Nelson,3031,140,1890
960000,Brad,3031,179,1900
850000,Nelson,3031,169,1900
1260000,Nelson,3031,250,1900
1455000,Jellis,3031,275,1900
1031000,Woodards,3031,163,1900
960000,Nelson,3031,174,1900
1010000,Edward,3031,234,1900
1271000,Edward,3031,284,1900
1050000,Edward,3031,274,1900
1100000,Nelson,3031,179,1900
918000,Nelson,3031,136,1900
1130000,Nelson,3031,294,1900
850000,Jellis,3031,162,1905
1165000,Nelson,3031,239,1910
1470000,Nelson,3031,199,1910
1037000,Rendina,3031,188,1910
845000,Nelson,3031,0,1910
1550000,Nelson,3031,432,1915
1230000,Nelson,3031,312,1915
825000,Rendina,3031,211,1915
991000,Rendina,3031,402,1915
1340000,Nelson,3031,302,1928
990000,Nelson,3031,165,1930
953000,Biggin,3031,274,1930
1012000,Australian,3031,212,1930
855000,Nelson,3031,225,1930
940000,hockingstua,3031,320,1940
1115000,Nelson,3031,244,1940
390000,Nelson,3031,472,1960
765000,Nardella,3031,158,1965
450000,Nelson,3031,0,1970
500000,Nelson,3031,0,1970
773000,Rendina,3031,0,1970
420000,Alexkarbon,3031,0,1970
420500,Jellis,3031,0,1970
350000,Jellis,3031,0,1970
345000,Nelson,3031,0,1970
395000,Rendina,3031,0,1970
391000,Nelson,3031,0,1970
280000,Nelson,3031,0,1970
425000,Hodges,3031,0,1970
365000,Rendina,3031,0,1970
528000,Nelson,3031,0,1975
715000,Nelson,3031,0,1980
1415000,Biggin,3031,199,1982
570000,Hodges,3031,0,1990
1085000,Nelson,3031,180,1991
870000,Greg,3031,211,1992
917500,Nelson,3031,98,1997
700000,Village,3031,62,1997
1000000,Nelson,3031,211,1997
445000,Jellis,3031,0,1997
666000,Nelson,3031,1111,1998
918000,Nelson,3031,788,1998
967000,Edward,3031,0,1999
905000,Edward,3031,138,1999
500000,Edward,3031,0,2000
425000,Biggin,3031,0,2000
410000,Rendina,3031,0,2000
868000,Nelson,3031,97,2000
852000,Nelson,3031,166,2000
392000,Rendina,3031,0,2001
1250000,McDonald,3031,226,2002
395000,Nelson,3031,0,2002
732000,Nelson,3031,94,2002
750000,Rendina,3031,325,2002
420000,Nelson,3031,0,2002
902500,Rendina,3031,0,2003
790000,Edward,3031,1181,2003
425000,Rendina,3031,0,2006
1234500,Nelson,3031,169,2008
492500,Pagan,3031,0,2008
700000,Nelson,3031,324,2009
556000,Woodards,3031,0,2009
730000,Nelson,3031,2135,2010
460000,Rendina,3031,0,2010
515000,Pagan,3031,3957,2010
442000,Nelson,3031,3448,2010
370000,Rendina,3031,0,2011
535000,Edward,3031,0,2011
525000,Edward,3031,0,2011
730000,Rendina,3031,2135,2012
535000,Pagan,3031,2592,2012
631090,Alexkarbon,3031,2136,2012
370000,Edward,3031,0,2012
365000,Edward,3031,0,2012
920000,Biggin,3032,575,0
1100000,hockingstua,3032,239,0
1375000,Brad,3032,483,0
1200000,Jellis,3032,198,0
819000,Nelson,3032,166,0
1230000,Woodards,3032,504,0
1050000,Brad,3032,563,0
431000,Raine,3032,0,0
1316500,Alexkarbon,3032,230,0
1005000,Brad,3032,202,0
1050000,Brad,3032,341,0
1230000,Nelson,3032,538,0
1490000,Nelson,3032,542,0
565000,Woodards,3032,103,0
1100000,Nelson,3032,321,0
820000,Biggin,3032,539,0
1350000,Changing,3032,670,0
905000,Biggin,3032,696,0
1000000,Edward,3032,98,0
675000,First,3032,210,0
1460000,Woodards,3032,926,0
1040000,Biggin,3032,298,0
820000,Biggin,3032,275,0
495000,Brad,3032,37000,0
335000,hockingstua,3032,0,0
488000,Barry,3032,0,0
470000,Redina,3032,0,0
479000,Rendina,3032,0,0
1100000,Nelson,3032,586,0
1011000,Greg,3032,225,0
330000,Biggin,3032,950,0
990000,Biggin,3032,433,0
680000,Biggin,3032,225,0
930000,Nelson,3032,330,0
986500,Biggin,3032,629,0
425000,Trimson,3032,170,0
940000,Biggin,3032,516,0
635000,Nelson,3032,0,0
870000,Nelson,3032,392,0
925000,Barry,3032,407,0
970000,Nelson,3032,194,0
965000,Alexkarbon,3032,216,0
932500,Nelson,3032,254,0
1410000,Nelson,3032,459,0
1060000,Nelson,3032,555,0
1300000,Jellis,3032,664,0
1050000,Frank,3032,536,0
790000,Weda,3032,0,0
1291000,Brad,3032,414,0
690000,Brad,3032,0,0
570000,Nelson,3032,0,0
1010000,Brad,3032,325,0
540000,Jellis,3032,0,0
1905000,Nelson,3032,521,0
1350000,Brad,3032,575,0
1150000,Brad,3032,387,0
1255000,Nelson,3032,308,0
955000,Woodards,3032,255,0
965000,Nelson,3032,170,0
910000,Raine,3032,317,0
636500,Jellis,3032,0,0
940000,Nelson,3032,330,0
455000,Nelson,3032,0,0
2250000,Jellis,3032,1012,1887
2425000,Brad,3032,1014,1887
1640000,Raine,3032,562,1890
890000,Raine,3032,300,1890
751000,Nelson,3032,118,1890
710000,Nelson,3032,214,1890
990000,Brad,3032,196,1900
1562000,Nelson,3032,621,1900
1320000,Nelson,3032,645,1900
545000,Nelson,3032,194,1900
1305000,Barry,3032,278,1900
760000,Nelson,3032,124,1900
1381500,Barry,3032,416,1900
1130000,Nelson,3032,272,1900
1430000,Nelson,3032,418,1900
1430000,Nelson,3032,461,1900
1440000,Nelson,3032,487,1900
770000,Nelson,3032,226,1900
950000,Raine,3032,173,1900
1377000,Nelson,3032,417,1900
1053000,Nelson,3032,269,1900
971000,Nelson,3032,285,1900
1850000,Brad,3032,478,1900
970000,Brad,3032,350,1904
1400000,Nelson,3032,165,1910
1750000,Rendina,3032,360,1910
705000,Nelson,3032,252,1910
1135000,Brad,3032,296,1910
955000,Brad,3032,263,1910
1380000,Nelson,3032,277,1910
1020000,Nelson,3032,226,1920
1435000,Nelson,3032,450,1920
920000,Biggin,3032,689,1920
1110000,Nelson,3032,349,1920
1345000,Jellis,3032,552,1920
950000,Nelson,3032,298,1920
1037500,Alexkarbon,3032,506,1920
890000,Brad,3032,242,1920
1100000,Nelson,3032,559,1920
1425000,Jellis,3032,495,1920
750000,Maddison,3032,226,1920
940000,Nelson,3032,298,1920
2100000,Nelson,3032,468,1925
1740000,Nelson,3032,650,1925
1030000,Jas,3032,573,1925
1257000,Jellis,3032,337,1930
1180000,Brad,3032,617,1930
1284000,Woodards,3032,623,1938
1480000,Raine,3032,597,1939
1010000,Biggin,3032,594,1940
940000,Jas,3032,695,1940
420000,Biggin,3032,5661,1940
786000,Brad,3032,576,1940
907000,Raine,3032,678,1950
1151000,Biggin,3032,694,1950
1215000,Raine,3032,613,1950
1105000,Nelson,3032,762,1950
940000,Nelson,3032,491,1950
1435000,Nelson,3032,532,1950
801000,Jellis,3032,431,1950
1072000,Biggin,3032,1396,1955
1000000,Brad,3032,440,1955
503000,Nelson,3032,0,1960
1180000,Maddison,3032,688,1960
1215000,Stockdale,3032,452,1960
1230000,Nelson,3032,594,1960
330000,Woodards,3032,0,1970
420000,Alexkarbon,3032,0,1970
975000,Burnham,3032,597,1970
440000,McDonald,3032,0,1970
490000,Jellis,3032,423,1970
301000,Frank,3032,887,1972
487500,Hodges,3032,0,1972
390000,Alexkarbon,3032,0,1972
442000,Alexkarbon,3032,0,1975
432000,Biggin,3032,0,1978
1340000,Nelson,3032,683,1978
408000,Nelson,3032,85,1980
429000,Trimson,3032,83,1980
467000,Brad,3032,0,1980
399000,Raine,3032,904,1985
815000,Edward,3032,198,1990
1010000,Brad,3032,150,1990
610000,Brad,3032,301,1995
685000,Brad,3032,228,1995
705000,Brad,3032,113,1998
1048700,Brad,3032,452,1999
770000,Jas,3032,215,2000
400000,Rendina,3032,54,2000
440000,Rendina,3032,54,2000
780000,Nelson,3032,173,2000
410000,Biggin,3032,53,2000
730000,Nelson,3032,250,2000
550000,Biggin,3032,77,2000
560000,Biggin,3032,83,2000
1620000,Biggin,3032,601,2001
460000,Nelson,3032,95,2001
847000,Nelson,3032,222,2002
1150000,Biggin,3032,446,2002
1000000,Nelson,3032,200,2003
585000,Brad,3032,37000,2004
940000,GL,3032,325,2004
355000,Biggin,3032,0,2004
560000,Biggin,3032,77,2004
884500,Jellis,3032,211,2005
1117000,Sweeney,3032,325,2005
456000,Raine,3032,4977,2005
820000,Biggin,3032,578,2006
820000,Biggin,3032,203,2006
662500,Rendina,3032,202,2006
1085000,Biggin,3032,238,2007
400000,Biggin,3032,3967,2007
1500000,Biggin,3032,382,2008
1041000,Nelson,3032,209,2009
1230000,Biggin,3032,270,2009
570000,Jas,3032,98,2009
360000,Pagan,3032,0,2010
865000,Clairmont,3032,151,2010
510000,Redina,3032,176,2010
995000,Nelson,3032,314,2010
450000,Nelson,3032,0,2010
900000,Alexkarbon,3032,0,2011
470000,Trimson,3032,0,2011
